componente_curricular,codigo_componente,codigo_turma,campus_turma,local,ano,periodo,data_inicio,data_fim,docentes,descricao_horario,total_solicitacoes,capacidade_aluno,matriculados,tipo,data_consolidacao,situacao_turma,modalidade_educacao
"PRÁTICA DE PESQUISA","HIST0020","TURMA 08","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","EDNA MARIA MATOS ANTONIO","7T3456","2","10","2","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"PRÁTICA DE PESQUISA","HIST0020","TURMA 09","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FABIO MAZA","7M1234","3","10","3","REGULAR","21/02/2021","CONSOLIDADA","PRESENCIAL"
"PRÁTICA DE PESQUISA","HIST0020","TURMA 10","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LUIS EDUARDO PINA LIMA","7M1234","4","10","4","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"PRÁTICA DE PESQUISA","HIST0020","TURMA 11","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARCOS SILVA","2T2345","4","10","3","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"PRÁTICA DE PESQUISA","HIST0020","TURMA 13","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","RAFAEL COSTA PRATA","7M1234","5","10","5","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"PRÉ-HISTORIA","HIST0003","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ALFREDO JULIEN","3M3456","6","55","55","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"TEMAS DE HISTÓRIA DE SERGIPE I","HIST0002","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANTONIO LINDVALDO SOUSA","4M3456","32","55","60","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"TEMAS DE HISTÓRIA DE SERGIPE II","HIST0012","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANTONIO LINDVALDO SOUSA","3M3456","50","55","51","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"TEMAS DE HISTÓRIA DO BRASIL CONTEMPORÂNEO","HIST0004","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","CELIA COSTA CARDOSO","2N12 4N34","61","55","55","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"TEMAS DE HISTÓRIA ECONÔMICA","HIST0005","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LOURIVAL SANTANA SANTOS","5N1234","70","55","56","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"TEORIAS DA HISTÓRIA I","HIST0009","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","AUGUSTO DA SILVA","4N1234","59","55","58","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"TEORIAS DA HISTÓRIA II","HIST0010","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FRANCISCO JOSE ALVES DOS SANTOS","6N1234","73","55","55","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"TÓPICOS ESPECIAIS EM HISTÓRIA DO BRASIL","HIST0027","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA IZABEL LADEIRA SILVA","3N1234","24","50","23","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"LÍNGUA BRASILEIRA DE SINAIS - LIBRAS","LETRL0034","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LARISSA SILVA REBOUÇAS","5N1234","31","50","49","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"QUÍMICA BÁSICA VIRTUAL","QUI0293","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","RENATO CANHA AMBROSIO","3N3","18","60","61","REGULAR","24/02/2021","CONSOLIDADA","PRESENCIAL"
"TEMAS DE CULTURA E CIVILIZACAO FRANCÓFONAS","LETR0409","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VANESSA GONZAGA NUNES","2M3456","21","30","21","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LINGUA FRANCESA V","LETR0404","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VANESSA GONZAGA NUNES","3M3456","8","30","8","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA FRANCESA II","LETR0416","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VALTER CESAR PINHEIRO","5M3456","12","30","12","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO DE FRANCÊS II","LETR0745","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DEBORAH ALVES MIRANDA","6M3456 7M34","10","30","10","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"TERMODINÂMICA APLICADA","EQUI0081","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JOAO BAPTISTA SEVERO JUNIOR","246M56","38","50","38","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA FRANCESA IV","LETR0757","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA APARECIDA ANTUNES DE MACEDO","3M3456","9","30","9","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"TERMODINÂMICA APLICADA","EQUI0081","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JOAO BAPTISTA SEVERO JUNIOR","246M34","54","50","48","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LINGUA FRANCESA VII","LETR0756","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DARIO FRED PAGEL","5M3456","7","30","7","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"MECÂNICA DOS FLUIDOS","EQUI0094","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ALEX BARRETO MACHADO","246T12","33","60","32","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"FENÔMENOS DE TRANSPORTE I","EQUI0099","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ALEX BARRETO MACHADO","24M12","24","50","24","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FENÔMENOS DE TRANSPORTE I","EQUI0099","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JOSE ADRIANO ANDRADE DOS SANTOS","35T34","26","50","27","REGULAR","26/02/2021","CONSOLIDADA","PRESENCIAL"
"FENÔMENOS DE TRANSPORTE I","EQUI0099","TURMA 03","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","RAFAEL MOTA DE ARAGÃO LIMA","35T56","55","50","51","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FENÔMENOS DE TRANSPORTE I","EQUI0099","TURMA 04","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JOSE DA PAIXAO LOPES DOS SANTOS","24M12","9","50","9","REGULAR","11/02/2021","CONSOLIDADA","PRESENCIAL"
"FENÔMENOS DE TRANSPORTE II","EQUI0100","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","RAFAEL MOTA DE ARAGÃO LIMA","24M56","59","50","51","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"ECOLOGIA E CONTROLE DA POLUIÇÃO","EQUI0108","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DENISE SANTOS RUZENE","24M56","23","50","23","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"HIGIENE E SEGURANÇA DO TRABALHO","EQUI0109","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JACQUELINE REGO DA SILVA RODRIGUES","24M34","18","50","18","REGULAR","24/02/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO DE FRANCÊS IV","LETR0747","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","RENILSON SANTOS OLIVEIRA","6M3456 7M1234","2","30","2","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"HIGIENE E SEGURANÇA DO TRABALHO","EQUI0109","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","JACQUELINE REGO DA SILVA RODRIGUES","24T12","46","50","46","REGULAR","24/02/2021","CONSOLIDADA","PRESENCIAL"
"CIÊNCIA DOS MATERIAIS","EQUI0114","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","GISELIA CARDOSO","24M56","13","50","14","REGULAR","11/03/2021","CONSOLIDADA","PRESENCIAL"
"CICLO DE FILMES","COMSO0268","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DANIELLE PARFENTIEFF DE NORONHA, CESAR DE SIQUEIRA CASTANHA","4T1234","25","50","51","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"ANÁLISE DAS MÍDIAS","COMSO0162","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","KARLIANE MACEDO NUNES","3T1234","6","50","52","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO AO CINEMA E AUDIOVISUAL","COMSO0295","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MAURO LUCIANO SOUZA DE ARAUJO","2T1234","14","25","30","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FRANCÊS INSTRUMENTAL","LETR0398","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DEBORAH ALVES MIRANDA","4N1234","77","60","66","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"MÉTODOS E TÉCNICAS DE PESQUISA EM AUDIOVISUAL","COMSO0316","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DANIELLE PARFENTIEFF DE NORONHA","3T1234","42","50","43","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"ROTEIRO II","COMSO0350","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ANA ANGELA FARIAS GOMES","2T1234","32","25","30","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LÍNGUA FRANCESA I","LETR0400","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DEBORAH ALVES MIRANDA","3N1234","20","30","32","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"LÍNGUA FRANCESA I","LETR0400","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VANESSA GONZAGA NUNES","3N1234","1","30","28","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"CINEMA MODERNO E CONTEMPORÂNEO","COMSO0273","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","CESAR DE SIQUEIRA CASTANHA","5T1234","37","50","37","REGULAR","08/02/2021","CONSOLIDADA","PRESENCIAL"
"LINGUA FRANCESA III","LETR0402","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VANESSA GONZAGA NUNES","2N1234","37","30","34","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"CINEMA BRASILEIRO","COMSO0269","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MAURO LUCIANO SOUZA DE ARAUJO","3T1234","63","50","50","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"POLÍTICA E MERCADO AUDIOVISUAL","COMSO0328","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DAMYLER FERREIRA CUNHA","3T1234","11","25","10","REGULAR","12/02/2021","CONSOLIDADA","PRESENCIAL"
"ELABORAÇÃO DE PROJETOS EM CINEMA E AUDIOVISUAL","COMSO0283","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA BEATRIZ COLUCCI","5T1234","22","25","21","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"DIREÇÃO EM CINEMA E VÍDEO","COMSO0307","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","CESAR DE SIQUEIRA CASTANHA","2T1234","39","25","29","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"HISTÓRIA DA TV E DO VÍDEO","COMSO0291","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DANIELLE PARFENTIEFF DE NORONHA","5T1234","65","50","56","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"FONÉTICA FRANCESA","LETR0739","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DARIO FRED PAGEL","4N1234","44","60","44","REGULAR","14/02/2021","CONSOLIDADA","PRESENCIAL"
"LINGUA FRANCESA V","LETR0404","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DARIO FRED PAGEL, RENILSON SANTOS OLIVEIRA","5N1234","12","30","12","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA FRANCESA I","LETR0415","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA APARECIDA ANTUNES DE MACEDO","6N1234","12","30","14","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LINGUA FRANCESA VII","LETR0756","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DARIO FRED PAGEL","3N1234","17","30","17","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA FRANCESA III","LETR0417","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA APARECIDA ANTUNES DE MACEDO","4N1234","14","30","14","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO DE FRANCÊS II","LETR0745","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DEBORAH ALVES MIRANDA","7M56  6N1234","17","30","17","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"ESTÁGIO SUPERVISIONADO DE FRANCÊS IV","LETR0747","TURMA 02","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","RENILSON SANTOS OLIVEIRA","7M56  7T12  3N1234","13","30","13","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"LITERATURA FRANCESA V","LETR0742","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","VALTER CESAR PINHEIRO","5N1234","10","30","10","REGULAR","13/02/2021","CONSOLIDADA","PRESENCIAL"
"ALIMENTOS E SAÚDE","DFA0050","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","TIAGO BRANQUINHO OLIVEIRA","56T12","75","40","41","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"ASSISTÊNCIA FARMACÊUTICA","DFA0038","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","SHEILA FEITOSA RAMOS, DYEGO CARLOS SOUZA ANACLETO DE ARAÚJO, ALESSANDRA REZENDE MESQUITA","5T56 6T12","9","20","9","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"ASSISTÊNCIA FARMACÊUTICA","DFA0038","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ALESSANDRA REZENDE MESQUITA","6T1234","31","20","22","REGULAR","23/02/2021","CONSOLIDADA","PRESENCIAL"
"ATENÇÃO FARMACÊUTICA","DFA0037","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DIVALDO PEREIRA DE LYRA JUNIOR","34T12","23","20","20","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"ATENÇÃO FARMACÊUTICA","DFA0037","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DIVALDO PEREIRA DE LYRA JUNIOR","3T12 4T34","14","20","14","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"BIOTECNOLOGIA NA PRODUÇÃO DE ALIMENTOS","DFA0052","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","TIAGO BRANQUINHO OLIVEIRA","56T34","20","20","20","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"CONTROLE DE QUALIDADE FÍSICO-QUÍMICO","DFA0024","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MARIA JOSELÍ MELO DE JESUS, ADRIANO ANTUNES DE SOUZA ARAUJO","3T34 4T12","22","20","20","REGULAR","25/02/2021","CONSOLIDADA","PRESENCIAL"
"CONTROLE DE QUALIDADE FÍSICO-QUÍMICO","DFA0024","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ADRIANO ANTUNES DE SOUZA ARAUJO, MARIA JOSELÍ MELO DE JESUS","34T34","16","20","16","REGULAR","25/02/2021","CONSOLIDADA","PRESENCIAL"
"DEONTOLOGIA E LEGISLAÇÃO FARMACÊUTICA","DFA0035","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FERNANDO DE CASTRO ARAÚJO NETO, DIVALDO PEREIRA DE LYRA JUNIOR","2T12","41","40","42","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"EPIDEMIOLOGIA E FARMACOEPIDEMIOLOGIA","DFA0053","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","WELLINGTON BARROS DA SILVA","35T56","40","40","41","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMÁCIA CLÍNICA","DFA0017","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","WELLINGTON BARROS DA SILVA","6T1256","23","20","22","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMÁCIA CLÍNICA","DFA0017","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","WELLINGTON BARROS DA SILVA","6T3456","29","20","22","REGULAR","20/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMÁCIA HOSPITALAR","DFA0014","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ALESSANDRA REZENDE MESQUITA","3T1256","7","20","8","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMÁCIA HOSPITALAR","DFA0014","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ALESSANDRA REZENDE MESQUITA","3T1234","28","20","22","REGULAR","26/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMACOCINÉTICA","DFA0041","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ADRIANA GIBARA GUIMARÃES","5T12","54","40","41","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMACODINÂMICA","DFA0015","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ADRIANA GIBARA GUIMARÃES","36T12 4T56","31","20","21","REGULAR","17/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMACODINÂMICA","DFA0015","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ADRIANA GIBARA GUIMARÃES","3T12 4T56 6T34","20","20","20","REGULAR","20/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMACOGNOSIA II","DFA0056","TURMA 01A","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FRANCILENE AMARAL DA SILVA","235T34","30","20","22","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"FARMACOGNOSIA II","DFA0056","TURMA 01B","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","FRANCILENE AMARAL DA SILVA","23T34 5T12","8","20","8","REGULAR","19/02/2021","CONSOLIDADA","PRESENCIAL"
"FISICO-QUIMICA FARMACEUTICA","DFA0057","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MAIRIM RUSSO SERAFINI","23T12","42","50","41","REGULAR","15/02/2021","CONSOLIDADA","PRESENCIAL"
"FISIOPATOLOGIA","DFA0058","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","LYSANDRO PINTO BORGES","4T12 5T56","49","40","40","REGULAR","03/02/2021","CONSOLIDADA","PRESENCIAL"
"GESTAO DE NEGÓCIOS E SERVIÇOS FARMACÊUTICOS","DFA0059","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","GIULIANO DI PIETRO","24T56","51","40","41","REGULAR","10/02/2021","CONSOLIDADA","PRESENCIAL"
"HEMATOLOGIA CLINICA I","DFA0060","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DULCE MARTA SCHIMIEGUEL MASCARENHAS LIMA","6T34","56","40","44","REGULAR","18/02/2021","CONSOLIDADA","PRESENCIAL"
"INTRODUÇÃO À FARMÁCIA","DFA0034","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DIVALDO PEREIRA DE LYRA JUNIOR","2T34","13","40","40","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"OPERAÇÕES UNITÁRIAS FARMACÊUTICAS","DFA0063","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","ADRIANO ANTUNES DE SOUZA ARAUJO, MARIA JOSELÍ MELO DE JESUS","34T56","17","40","17","REGULAR","23/02/2021","CONSOLIDADA","PRESENCIAL"
"POLÍTICAS FARMACÊUTICAS","DFA0068","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","DIVALDO PEREIRA DE LYRA JUNIOR, FERNANDO DE CASTRO ARAÚJO NETO","2T56","43","40","41","REGULAR","16/02/2021","CONSOLIDADA","PRESENCIAL"
"QUÍMICA FARMACÊUTICA I","DFA0069","TURMA 01","FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE","LOCAL A DEFINIR","2020","1","19/10/2020","12/02/2021","MAIRIM RUSSO SERAFINI","2T56","57","50","50","REGULAR","23/02/2021","CONSOLIDADA","PRESENCIAL"
